video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,video_error_or_removed
JW9weQYGM84,18.30.04,Les indispensables de la cuisine - Partie 2/3,COOK WITH ME,26,2018-04-30T07:00:04.000Z,"ustensilesdecuisine""|""robotdecuisine""|""kitchenaid""|""seb""|""moulinex""|""kenwood""|""bamix""|""tefal""|""krups""|""nutribullet""|""matérieldecuisine""|""magimix""|""gelatoexpert",1157,0,0,0,https://i.ytimg.com/vi/JW9weQYGM84/default.jpg,True,False
JcNJsPTMU6o,18.30.04,Intégrale - On n'est pas couché 28 avril 2018 #ONPC,On n'est pas couché,24,2018-04-29T05:40:25.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""28 avril 2018",75416,0,0,0,https://i.ytimg.com/vi/JcNJsPTMU6o/default.jpg,True,False
IaA9tatbepw,18.01.05,Faites entrer l'accusé : Laurent Bary : la femme du volailler,Faites entrer l'accusé,25,2018-04-30T12:57:20.000Z,"Faites entrer l'accusé""|""accusé""|""meurtre""|""faits divers""|""enquete""|""reconstitution""|""proces""|""laurent bary""|""femme volailler""|""laneau""|""dijon",32341,314,43,0,https://i.ytimg.com/vi/IaA9tatbepw/default.jpg,True,False
1ssLUhR7afk,18.01.05,After Foot du lundi 30/04 – Partie 6/6 - L'avis tranché de Simone Rovera sur le championnat d'Italie,AFTER FOOT,17,2018-04-30T22:31:08.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""avis tranche""|""simone rovera""|""championnat d'italie""|""serie a""|""jean-louis tourre""|""daniel riolo""|""pierre ducrocq",2942,0,0,0,https://i.ytimg.com/vi/1ssLUhR7afk/default.jpg,True,False
wIKLLlqdyAA,18.02.05,NEL - 25 JANVIER,Nel Pro75,10,2018-05-01T18:53:23.000Z,NEL 25 JANVIER MUSIQUE RAP FRANCAIS 2018,15077,0,0,0,https://i.ytimg.com/vi/wIKLLlqdyAA/default.jpg,True,False
IaA9tatbepw,18.02.05,Faites entrer l'accusé : Laurent Bary : la femme du volailler,Faites entrer l'accusé,25,2018-04-30T12:57:20.000Z,"Faites entrer l'accusé""|""accusé""|""meurtre""|""faits divers""|""enquete""|""reconstitution""|""proces""|""laurent bary""|""femme volailler""|""laneau""|""dijon",74286,477,80,0,https://i.ytimg.com/vi/IaA9tatbepw/default.jpg,True,False
fkI9c4Y6vYk,18.02.05,Défilé du 1er mai : incidents en tête de cortège,Le Parisien,25,2018-05-01T17:03:01.000Z,"manifestation""|""1er mai""|""black blocs""|""incidents""|""paris",9959,12,3,0,https://i.ytimg.com/vi/fkI9c4Y6vYk/default.jpg,True,False
FuqyMU2UNj8,18.02.05,Soral répond... sur ERFM ! – Septième fournée !,ERTV Officiel,25,2018-05-01T10:10:16.000Z,"Papacito""|""Marsault""|""Raptor""|""Soral""|""Conversano""|""Société""|""ERFM""|""Poutine",38061,0,0,0,https://i.ytimg.com/vi/FuqyMU2UNj8/default.jpg,True,False
zrKjF1L--Ag,18.02.05,After Foot du mardi 01/05 – Partie 2/4 - Débrief de Real Madrid/Bayern (2-2),AFTER FOOT,17,2018-05-01T22:22:58.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen""|""ldc""|""real madrid""|""bayern",20644,0,0,0,https://i.ytimg.com/vi/zrKjF1L--Ag/default.jpg,True,False
9-hPvngJNrs,18.03.05,Diriliş Ertuğrul 116.Bölüm,TRT Televizyon,1,2018-05-02T20:56:43.000Z,"TRT|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""Diriliş Ertuğrul 116.Bölüm""|""diriliş""|""ertuğrul""|""116.bölüm""|""izle""|""ful bölüm""|""tam bölüm""|""full bölüm diriliş izle""|""diriliş son bölüm""|""diriliş 116 full izle""",281520,3301,298,0,https://i.ytimg.com/vi/9-hPvngJNrs/default.jpg,True,False
eZa7DttAPn4,18.03.05,Black Blocs : le péril noir  #cdanslair 02.05.2018,C dans l'air,24,2018-05-02T18:05:53.000Z,"black blocs|""migrants""|""générations identitiares""|""manifestation""|""ultra-droite""|""extrême-gauche""|""Politique""|""sécurité""|""1er mai""|""zad""|""macron""|""collomb""",9140,51,22,0,https://i.ytimg.com/vi/eZa7DttAPn4/default.jpg,True,False
8O1zndaQ3Z4,18.03.05,Dozens Stuck When Japanese Thrill Ride Stops,Associated Press,25,2018-05-01T21:50:33.000Z,"news|""associated press""|""ap""|""ap online""|""associated press style""|""breaking news""|""latest news""|""business""|""finance""|""politics""|""local news""|""commentary""|""reports""|""current affairs""|""top news""|""headlines""|""news today""|""japan""|""east asia""|""asia""|""osaka""|""strange""|""international""|""oddities""|""dozens""|""stuck""|""japanese""|""thrill""|""ride""|""stops""",26637,18,5,0,https://i.ytimg.com/vi/8O1zndaQ3Z4/default.jpg,True,False
RECFTvCXhPk,18.03.05,will.i.am Finds Kanye West's Comments About Slavery Harmful | Good Morning Britain,Good Morning Britain,24,2018-05-02T10:55:44.000Z,"good morning britain|""breakfast show""|""news""|""morning news""|""gmb""|""good morning britain interview""|""itv""|""piers morgan""|""susanna reid""|""Talk Shows - Topic""|""kanye west""|""will.i.am""|""will.i.am accidentally hits red buzzer for contestant on the voice""|""will.i.am songs""|""will.i.am power""|""will.i.am the voice""|""tmz kanye west""",569247,12236,1449,0,https://i.ytimg.com/vi/RECFTvCXhPk/default.jpg,True,False
dBkcZv4Im_Y,18.03.05,Petite mise au point !,philippe jandrok,22,2018-05-02T12:42:03.000Z,[none],4524,0,0,0,https://i.ytimg.com/vi/dBkcZv4Im_Y/default.jpg,True,False
BwcDWgNweLo,18.03.05,Diriliş Ertuğrul 117. Bölüm Fragmanı,TRT 1,24,2018-05-02T20:57:46.000Z,"trt|""trt1""|""diriliş""|""117. bölüm""|""fragman""|""tanıtım""",192542,2008,94,0,https://i.ytimg.com/vi/BwcDWgNweLo/default.jpg,True,False
kIzWo-5nJf8,18.03.05,After Foot du mercredi 02/05 – Partie 2/4 - Débrief de AS Roma/Liverpool (4-2),AFTER FOOT,17,2018-05-02T22:29:20.000Z,"BFMSPORTBOOST|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen""|""simone rovera""|""ldc""|""liverpool""|""as roma""",11590,0,0,0,https://i.ytimg.com/vi/kIzWo-5nJf8/default.jpg,True,False
Lg96c9QhF-w,18.04.05,Macron et les super riches #cdanslair 03.05.2018,C dans l'air,24,2018-05-03T18:24:15.000Z,"Macron|""gouvernement""|""économie""|""politique""|""ExitTax""|""PACTE""|""Bruno Le Maire""|""croissance""|""riches""|""retraite""|""épargne""|""entreprises""",9823,39,28,0,https://i.ytimg.com/vi/Lg96c9QhF-w/default.jpg,True,False
cFXeuhwK9oQ,18.04.05,Graves incidents pendant la manifestation du 1er mai 2018 à Paris,Hors-Zone Press,25,2018-05-03T09:17:00.000Z,"hz|""hz press""|""hors zone""|""hors zone press""|""hors zone presse""|""PRESS""|""POLICE""|""manifestation""|""fête du travail""|""guérilla urbaine""|""black bloc""|""destruction""|""voiture en flamme""|""cocktail molotov""|""violence""|""voiture en feu""|""pavés""|""canon à eau""|""crs""|""gendarmes""|""lacrymogène""|""grenade""|""1er mai""|""baricades""|""casseurs""|""antifa""",9017,0,0,0,https://i.ytimg.com/vi/cFXeuhwK9oQ/default.jpg,True,False
gD4TIjWXfpQ,18.04.05,Les 4/3 de Jean-Luc Lemoine : l'agenda secret de Cyril Hanouna,Touche pas à mon poste !,24,2018-05-03T10:03:40.000Z,"TPMP|""Cyril Hanouna""|""Touche pas à mon poste""|""C8""|""Jean-Luc Lemoine""|""Les questions en 4/3""",53392,0,0,0,https://i.ytimg.com/vi/gD4TIjWXfpQ/default.jpg,True,False
9-hPvngJNrs,18.04.05,Diriliş Ertuğrul 116.Bölüm,TRT Televizyon,1,2018-05-02T20:56:43.000Z,"TRT|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""Diriliş Ertuğrul 116.Bölüm""|""diriliş""|""ertuğrul""|""116.bölüm""|""izle""|""ful bölüm""|""tam bölüm""|""full bölüm diriliş izle""|""diriliş son bölüm""|""diriliş 116 full izle""",1198935,8273,1008,0,https://i.ytimg.com/vi/9-hPvngJNrs/default.jpg,True,False
5nsDxq_Anho,18.04.05,After Foot du jeudi 03/05 – Partie 2/4 - Debrief de RB Salzbourg/Marseille (2-1),AFTER FOOT,17,2018-05-03T23:19:46.000Z,"BFMSPORTBOOST|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""ligue europa""|""rb salzbourg""|""marseille""|""daniel riolo""|""jerome rothen""",16318,0,0,0,https://i.ytimg.com/vi/5nsDxq_Anho/default.jpg,True,False
6PTSNKouAx8,18.04.05,خبير لبناني يكشف : الجزائر لا تهتم بالتفاهات و المغرب يريد إرضاء أمريكا و السعودية فقط,صنع في الجزائر,24,2018-05-03T14:24:36.000Z,"الجزائر|""الجزائر المغرب""|""المغرب ايران""",119919,1940,151,0,https://i.ytimg.com/vi/6PTSNKouAx8/default.jpg,True,False
MDu2gJ4XgjA,18.04.05,Diriliş Ertuğrul 116. bölüm Halime Sultan'ın ölümü.,TRT 1,24,2018-05-02T20:56:51.000Z,"trt|""trt1""|""halime sultan""|""ölümü""|""vefatı""|""cenazesi""|""diriliş""|""Ertuğrul""",1525505,11167,1376,0,https://i.ytimg.com/vi/MDu2gJ4XgjA/default.jpg,True,False
6Q0AazVu1Tc,18.06.05,Donchez bags a GOLDEN BUZZER with his Wiggle and Wine! | Auditions | BGT 2018,Britain's Got Talent,24,2018-05-05T19:29:19.000Z,"britain's got talent|""britains got talent""|""britain's""|""got""|""talent""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden""|""2018""|""Donchez""|""Golden Buzzer""|""wiggle wine""|""wiggle""|""wine""",1166508,28233,818,0,https://i.ytimg.com/vi/6Q0AazVu1Tc/default.jpg,True,False
79IZVI7vIFs,18.06.05,Une bien triste journée...,philippe jandrok,22,2018-05-05T22:10:11.000Z,[none],2884,0,0,0,https://i.ytimg.com/vi/79IZVI7vIFs/default.jpg,True,False
6kOJwShiWps,18.06.05,Macron / Mélenchon : le ton monte #cdanslair 05.05.2018,C dans l'air,24,2018-05-05T18:13:58.000Z,"Macron|""Mélenchon""|""LREM""|""LFI""|""Manifestation""|""5 mai""|""La fête à Macron""|""Gauche""|""Ruffin""",10740,50,86,0,https://i.ytimg.com/vi/6kOJwShiWps/default.jpg,True,False
nOWRhhn7T0Y,18.07.05,Tentative d’intronisation du Conseil National de Transition à l’Élysée. Paris/France - 05 Mai 2018,Agence LDC News,25,2018-05-06T11:59:21.000Z,"intronisation|""Conseil National de Transition""|""l’Élysée""|""E.Macron""|""Palais de l'Élyses""|""Paris""|""France""",8014,0,0,0,https://i.ytimg.com/vi/nOWRhhn7T0Y/default.jpg,True,False
eezT1jMKZLw,18.07.05,Pedro Valera à propos de l'indépendance de la Catalogne,ERTV Officiel,25,2018-05-06T16:18:06.000Z,"Espagne|""Catalogne""|""Valera""|""Marco""",7421,0,0,0,https://i.ytimg.com/vi/eezT1jMKZLw/default.jpg,True,False
6Q0AazVu1Tc,18.07.05,Donchez bags a GOLDEN BUZZER with his Wiggle and Wine! | Auditions | BGT 2018,Britain's Got Talent,24,2018-05-05T19:29:19.000Z,"britain's got talent|""britains got talent""|""britain's""|""got""|""talent""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden""|""2018""|""Donchez""|""Golden Buzzer""|""wiggle wine""|""wiggle""|""wine""",3279645,60786,2188,0,https://i.ytimg.com/vi/6Q0AazVu1Tc/default.jpg,True,False
2sjtGHP_HJU,18.07.05,Petit retour sur le 5 mai 2018...,philippe jandrok,22,2018-05-06T21:44:54.000Z,[none],2819,0,0,0,https://i.ytimg.com/vi/2sjtGHP_HJU/default.jpg,True,False
UEJZScN9UCM,18.07.05,Nicole Belloubet - On n'est pas couché 5 mai 2018 #ONPC,On n'est pas couché,24,2018-05-06T07:40:55.000Z,"onpc|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""6 mai 2018""|""nicole belloubet""|""ministre""|""justice""",41851,0,0,0,https://i.ytimg.com/vi/UEJZScN9UCM/default.jpg,True,False
75BMUug2Ylo,18.08.05,"Encore le CNT, et l'épidémie d'autisme en France",philippe jandrok,22,2018-05-07T14:41:59.000Z,[none],4387,0,0,0,https://i.ytimg.com/vi/75BMUug2Ylo/default.jpg,True,False
z_xTy0URSdI,18.08.05,"Փաշինյանը կդառնա վարչապետ, մի՛ մտածեք. Սեյրան Սարոյան",ArmLur.аm,25,2018-05-07T14:38:01.000Z,"news|""live""|""breaking""|""media""|""Holding""|""Exclusive""|""Youtube""|""films""|""armlur""",136290,428,49,0,https://i.ytimg.com/vi/z_xTy0URSdI/default.jpg,True,False
9aSlTRd7VCI,18.08.05,مغربي منهدش من كرامة الجزائريين خارج الجزائر ويقول : في ماذا نحن أفضل من الجزائر ؟؟,صنع في الجزائر,24,2018-05-07T12:53:24.000Z,"الجزائر|""المغرب""|""الجزائر المغرب""",96408,3399,196,0,https://i.ytimg.com/vi/9aSlTRd7VCI/default.jpg,True,False
nOWRhhn7T0Y,18.08.05,Tentative d’intronisation du Conseil National de Transition à l’Élysée. Paris/France - 05 Mai 2018,Agence LDC News,25,2018-05-06T11:59:21.000Z,"intronisation|""Conseil National de Transition""|""l’Élysée""|""E.Macron""|""Palais de l'Élyses""|""Paris""|""France""",18486,0,0,0,https://i.ytimg.com/vi/nOWRhhn7T0Y/default.jpg,True,False
9_EWtbtxiac,18.08.05,Secrets d'Histoire - Un homme nommé Jésus (Intégrale),Secrets d'Histoire Officiel,24,2018-05-07T10:00:19.000Z,"Secrets d'Histoire|""Histoire""|""Histoire de France""|""France 2""|""France Télévisions""|""Stéphane Bern""|""château""|""monument""|""palais""|""jésus""|""christ""|""christianisme""|""catholicisme""|""chrétien""|""chrétiens""|""prophète""|""vérité historique""|""mystère""|""religion""|""païen""|""évangiles""|""miracle""|""clovis""|""judaïsme""|""juif""",7044,196,12,0,https://i.ytimg.com/vi/9_EWtbtxiac/default.jpg,True,False
VRVDTeQahhw,18.09.05,Mort de Maurane : des personnalités lui rendent d'émouvants hommages,6Medias,25,2018-05-08T07:49:03.000Z,FRANCE - Hommages - Maurane - Mort,12632,0,0,0,https://i.ytimg.com/vi/VRVDTeQahhw/default.jpg,True,False
ogfYd705cRs,18.09.05,Google I/O'18: Google Keynote,Google Developers,28,2018-04-24T22:03:35.000Z,"Google I/O 2018 keynote|""Google I/O 2018 livestream""|""Google I/O 2018""|""Google IO keynote""|""Google I/O livestream""|""Google I/O""|""Google IO""|""I/O""|""io18""|""io 18""|""#io18""|""IO""|""google livestream""|""IO Google""|""google products""|""google platforms""|""web development news""|""android developer news""|""web developer""|""developer update""|""Google conference""|""android developer""|""google cloud platform""|""I o""|""google I o""|""developer news""|""developer event""|""google""|""developers""|""google developers""",853051,17456,1567,0,https://i.ytimg.com/vi/ogfYd705cRs/default_live.jpg,True,False
O5iPbsECwmM,18.09.05,"Président, qu’avez-vous fait de vos… 1 an ? #cdanslair 08.05.2018",C dans l'air,24,2018-05-08T17:43:26.000Z,"macron|""gouvernement""|""pouvoir""|""elysée""|""réformes""|""international""|""trump""|""Etats-Unis""|""poutine""|""iran""|""travail""|""mouvements sociaux""|""opposition""|""gauche""|""droite""|""élection""",9916,44,36,0,https://i.ytimg.com/vi/O5iPbsECwmM/default.jpg,True,False
HfOeUM1PbEg,18.10.05,Mort de Naomi : l'enregistrement de la conversation avec l'opératrice du Samu,Le Parisien,25,2018-05-09T16:30:48.000Z,"naomi|""samu""|""sos médecins""|""appel d'urgence""",38800,71,14,0,https://i.ytimg.com/vi/HfOeUM1PbEg/default.jpg,True,False
VGMRL4h9rbA,18.10.05,Mort de Naomi : une négligence du Samu ? #cadire 09.05.2018,C à dire,24,2018-05-09T17:58:58.000Z,"santé|""samu""|""urgence""|""naomi""",5731,47,17,0,https://i.ytimg.com/vi/VGMRL4h9rbA/default.jpg,True,False
DWg7yN18YKM,18.10.05,Diriliş Ertuğrul 117.Bölüm,TRT Televizyon,1,2018-05-09T21:16:17.000Z,"TRT|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""Diriliş Ertuğrul 117.Bölüm""|""diriliş""|""ertuğrul""|""117.bölüm""|""tam bölüm""|""diriliş 117 izle""|""diriliş son bölüm izle""|""diriliş 117""|""diriliş 117.bölüm izle""|""ertuğrul izle""|""diriliş ertuğrul full bölüm izle""|""diriliş ertuğrul full izle""",248423,3142,242,0,https://i.ytimg.com/vi/DWg7yN18YKM/default.jpg,True,False
HfOeUM1PbEg,18.11.05,Mort de Naomi : l'enregistrement de la conversation avec l'opératrice du Samu,Le Parisien,25,2018-05-09T16:30:48.000Z,"naomi|""samu""|""sos médecins""|""appel d'urgence""",123509,335,80,0,https://i.ytimg.com/vi/HfOeUM1PbEg/default.jpg,True,False
VGMRL4h9rbA,18.11.05,Mort de Naomi : une négligence du Samu ? #cadire 09.05.2018,C à dire,24,2018-05-09T17:58:58.000Z,"santé|""samu""|""urgence""|""naomi""",45356,281,49,0,https://i.ytimg.com/vi/VGMRL4h9rbA/default.jpg,True,False
y4zXBd5c6AA,18.11.05,"JE SUIS FOU AMOUREUX, AIDEZ-MOI !  Rachid ELJAY",Pr. Rachid Eljay chaine officielle 1,27,2018-05-10T18:38:14.000Z,"imam|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""anasheed""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf""",14136,1788,15,0,https://i.ytimg.com/vi/y4zXBd5c6AA/default.jpg,True,False
VvCfyz0b3Uo,18.11.05,"La Vie, la Mort & les Aliments Anti-Cancer...",Gilles Lartigot,26,2018-05-10T11:45:49.000Z,[none],6199,0,0,0,https://i.ytimg.com/vi/VvCfyz0b3Uo/default.jpg,True,False
DWg7yN18YKM,18.11.05,Diriliş Ertuğrul 117.Bölüm,TRT Televizyon,1,2018-05-09T21:16:17.000Z,"TRT|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""Diriliş Ertuğrul 117.Bölüm""|""diriliş""|""ertuğrul""|""117.bölüm""|""tam bölüm""|""diriliş 117 izle""|""diriliş son bölüm izle""|""diriliş 117""|""diriliş 117.bölüm izle""|""ertuğrul izle""|""diriliş ertuğrul full bölüm izle""|""diriliş ertuğrul full izle""",954578,6865,751,0,https://i.ytimg.com/vi/DWg7yN18YKM/default.jpg,True,False
jAhOvg42mPQ,18.11.05,After Foot du jeudi 10/05 – Partie 3/6 - L’avis tranché de Jérôme Rothen sur Monaco,AFTER FOOT,17,2018-05-10T22:45:34.000Z,"BFMSPORTBOOST|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""jean-christophe drouet""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""jerome rothen""|""toifilou maoulida""|""monaco""",3245,0,0,0,https://i.ytimg.com/vi/jAhOvg42mPQ/default.jpg,True,False
UO6srizlN74,18.11.05,Naomi : le SAMU doit-il se remettre en question ? #cdanslair 10.05.2018,C dans l'air,24,2018-05-10T17:43:20.000Z,"samu|""naomi""|""santé""|""hôpitaux""|""urgences""|""lits""|""medecins""|""soins""",17390,131,19,0,https://i.ytimg.com/vi/UO6srizlN74/default.jpg,True,False
hF4np9AQB_Y,18.12.05,Iran/Israël : l'escalade...jusqu'où ? #cdanslair 11.05.2018,C dans l'air,24,2018-05-11T17:53:53.000Z,"IRAN|""Israël""|""Etats-Unis""|""nucléaire""|""guerre""|""golan""|""syrie""|""Europe""|""commerce""",11595,89,31,0,https://i.ytimg.com/vi/hF4np9AQB_Y/default.jpg,True,False
HfOeUM1PbEg,18.12.05,Mort de Naomi : l'enregistrement de la conversation avec l'opératrice du Samu,Le Parisien,25,2018-05-09T16:30:48.000Z,"naomi|""samu""|""sos médecins""|""appel d'urgence""",165373,558,117,0,https://i.ytimg.com/vi/HfOeUM1PbEg/default.jpg,True,False
X6DCvB3Ok4A,18.12.05,Israël-Iran : l'escalade militaire #cadire 10.05.2018,C à dire,24,2018-05-10T17:30:11.000Z,"israël|""iran""|""nucléaire""|""etats-unis""|""Russie""|""syrie""|""guerre""|""conflit""|""Escalade""",18328,110,27,0,https://i.ytimg.com/vi/X6DCvB3Ok4A/default.jpg,True,False
eq14JZ9VNZY,18.12.05,Les Dossiers de Monsieur K. – Le Talmud dévoilé,ERTV Officiel,25,2018-05-11T11:54:27.000Z,"Talmud|""Judaïsme""|""Christianisme""|""ERFM""|""Mr K.""|""Religion""",9299,0,0,0,https://i.ytimg.com/vi/eq14JZ9VNZY/default.jpg,True,False
y4zXBd5c6AA,18.12.05,"JE SUIS FOU AMOUREUX, AIDEZ-MOI !  Rachid ELJAY",Pr. Rachid Eljay chaine officielle 1,27,2018-05-10T18:38:14.000Z,"imam|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""anasheed""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf""",28977,2727,41,0,https://i.ytimg.com/vi/y4zXBd5c6AA/default.jpg,True,False
